Type,Title,ISSN,eISSN,StartDate,EndDate,Resource,URL
Journal,Beton- und Stahlbetonbau,0005-9900,1437-1006,2004,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1437-1006
Journal,Beverley Guardian (UK),,,,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bexhill Observer (UK),,,,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,"BFM - Banking, Finance, Markets",,,15/01/2013,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bgreen (Dubai) (web site),,,25/04/2012,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Biba,,,04/11/2011,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bibliothèque de l'Ecole des chartes,,1953-8138,1840,1944,PERSEE - Portail de revues scientifiques en sciences humaines et sociales,http://rproxy.insa-rennes.fr/login?url=http://www.persee.fr/web/revues/home/prescript/revue/bec
Journal,Bibliothèque de l'Ecole des chartes,,1953-8138,1946,1946,PERSEE - Portail de revues scientifiques en sciences humaines et sociales,http://rproxy.insa-rennes.fr/login?url=http://www.persee.fr/web/revues/home/prescript/revue/bec
Journal,Bibliothèque de l'Ecole des chartes,,1953-8138,1948,1948,PERSEE - Portail de revues scientifiques en sciences humaines et sociales,http://rproxy.insa-rennes.fr/login?url=http://www.persee.fr/web/revues/home/prescript/revue/bec
Journal,Bibliothèque de l'Ecole des chartes,,1953-8138,1950,2005,PERSEE - Portail de revues scientifiques en sciences humaines et sociales,http://rproxy.insa-rennes.fr/login?url=http://www.persee.fr/web/revues/home/prescript/revue/bec
Journal,Bien Public,,,10/06/2003,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Big News Network (web site),,,10/03/2013,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Big Project Middle East,,,06/05/2012,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bigfork Eagle (MT),,,19/05/2010,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bihar times,,,01/07/2011,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bike India,,,01/03/2013,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bikya Masr (Egypt),,,03/07/2011,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bikya News (Egypt),,,,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bilan,,,06/04/2005,22/09/2010,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,"Billings gazette (Billings, Mont. : Daily)",,,26/10/2008,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bina Shah (blog),,,08/03/2013,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Bio et Nature Magazine,,,06/03/2012,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,"Bio Micro and Nanosystems, BMN, Conferences",,,2003,2006,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002036
Journal,Bio systems,0303-2647,1872-8324,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/03032647
Journal,Biocatalysis and agricultural biotechnology,,1878-8181,2012,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/18788181
Journal,Biochemical and biophysical research communications,0006-291X,1090-2104,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/0006291X
Journal,Biochemical and molecular medicine,1077-3150,1095-5577,1995,1997,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/10773150
Journal,Biochemical engineering journal,1369-703X,1873-295X,1998,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/1369703X
Journal,Biochemical genetics,0006-2928,1573-4927,01/06/1967,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0006-2928&volume=
Journal,Biochemical medicine and metabolic biology,0885-4505,1557-7651,1993,1994,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/08854505
Journal,Biochemical pharmacology,0006-2952,1873-2968,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00062952
Journal,Biochemical systematics and ecology,0305-1978,1873-2925,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/03051978
Journal,Biochemistry (Easton),0006-2960,1943-295X,01/01/1996,,ACS Journals - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://pubs.acs.org/journals/bichaw/index.html
Journal,Biochimica et biophysica acta. Bioenergetics,0005-2728,1879-2650,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00052728
Journal,Biochimica et biophysica acta. Biomembranes,0005-2736,1879-2642,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00052736
Journal,Biochimica et biophysica acta. Gene regulatory mechanisms,1874-9399,,2008,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/18749399
Journal,Biochimica et biophysica acta. Gene structure and expression,0167-4781,1879-2634,1995,2007,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/01674781
Journal,Biochimica et biophysica acta. General subjects,0304-4165,1872-8006,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/03044165
Journal,Biochimica et biophysica acta. Lipids and lipid metabolism,0005-2760,,1995,1998,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00052760
Journal,Biochimica et biophysica acta. Molecular and cell biology of lipids,1388-1981,1879-2618,1998,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/13881981
Journal,Biochimica et biophysica acta. Molecular basis of disease,0925-4439,1879-260X,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/09254439
Journal,Biochimica et biophysica acta. Molecular cell research,0167-4889,1879-2596,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/01674889
Journal,"Biochimica et biophysica acta, Protein structure and molecular enzymology",0167-4838,,1995,2002,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/01674838
Journal,Biochimica et biophysica acta. Proteins and proteomics,1570-9639,1878-1454,2002,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/15709639
Journal,Biochimica et biophysica acta. Reviews on biomembranes,0304-4157,,1995,2002,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/03044157
Journal,Biochimica et biophysica acta. Reviews on cancer,0304-419X,1879-2561,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/0304419X
Journal,Biochimie,0300-9084,1638-6183,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/03009084
Journal,"Biocomputation, Bioinformatics, and Biomedical Technologies, BIOTECHNO, International Conference on",,,2008,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001800
Journal,Bioconjugate chemistry,1043-1802,1520-4812,01/01/1996,,ACS Journals - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://pubs.acs.org/journals/bcches/index.html
Journal,Biodegradation (Dordrecht),0923-9820,1572-9729,01/03/1990,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0923-9820&volume=
Journal,Biodiversity and conservation,0960-3115,1572-9710,01/03/1992,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0960-3115&volume=
Journal,"Bioelectrochemistry (Amsterdam, Netherlands)",1567-5394,1878-562X,1999,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/15675394
Journal,"Bioelectrochemistry and bioenergetics (Lausanne, Switzerland)",0302-4598,,1995,1999,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/03024598
Journal,Bioelectromagnetics,0197-8462,1521-186X,1996,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-186X
Journal,"Bioelectromagnetism, Proceedings of the International Conference on",,,1998,1998,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002267
Journal,BioEssays,0265-9247,1521-1878,1998,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-1878
Journal,Bioethics,0269-9702,1467-8519,1997,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8519
Journal,Bioethics quarterly,0163-9803,,01/03/1980,Winter 1981,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=1041-3545&volume=
Journal,Biofeedback and self-regulation,0363-3586,,01/03/1976,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=1090-0586&volume=
Journal,Biofutur,0294-3506,,1995,2000,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/02943506
Journal,Biogeochemistry,0168-2563,1573-515X,28/03/1984,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0168-2563&volume=
Journal,Biographies - L'AGEFI,,,,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Biographies SGP,,,,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,"Bioinformatics and Biomedical Engineering (ICBBE), International Conference on",2151-7614,,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001303
Journal,"Bioinformatics and Biomedical Technology (ICBBT), 2010 International Conference on",,,,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800047
Journal,"Bioinformatics and Biomedicine (BIBM), IEEE International Conference on",,,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001586
Journal,"Bioinformatics and Biomedicine Workshops (BIBMW), IEEE International Conference on",,,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001585
Journal,"Bioinformatics, IEEE Conference",,,2002,2003,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000076
Journal,"Bioinformatics, OCCBIO, Ohio Collaborative Conference on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002795
Journal,"Bioinformatics, Systems Biology and Intelligent Computing, IJCBS, International Joint Conference on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002888
Journal,"Bio-Inspired Computing: Theories and Applications, BICTA, International Conference on",,,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002481
Journal,"Bio-Inspired Models of Network, Information and Computing Systems, BIONETICS",,,2006,2007,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001998
Journal,"Bio-inspired, Learning, and Intelligent Systems for Security (BLISS), ECSIS Symposium on",,,2007,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001804
Journal,Biologia plantarum,0006-3134,1573-8264,01/03/1959,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0006-3134&volume=
Journal,Biological conservation,0006-3207,,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00063207
Journal,Biological control,1049-9644,1090-2112,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/10499644
Journal,Biological cybernetics,0340-1200,1432-0770,01/01/1975,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0340-1200&volume=
Journal,Biological journal of the Linnean Society,0024-4066,1095-8312,1995,2001,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00244066
Journal,Biological journal of the Linnean Society,0024-4066,1095-8312,1997,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1095-8312
Journal,Biological psychiatry (1969),0006-3223,1873-2402,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00063223
Journal,Biological psychology,0301-0511,1873-6246,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/03010511
Journal,Biological reviews of the Cambridge Philosophical Society,1464-7931,1469-185X,1997,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-185X
Journal,Biological trace element research,0163-4984,1559-0720,01/03/1979,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0163-4984&volume=
Journal,Biologicals,1045-1056,1095-8320,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/10451056
Journal,Biologie in Unserer Zeit,0045-205X,1521-415X,2000,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-415X
Journal,Biology and fertility of soils,0178-2762,1432-0789,01/03/1985,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0178-2762&volume=
Journal,Biology & philosophy,0169-3867,,01/03/1986,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0169-3867&volume=
Journal,Biology of metals,0933-5854,,1988,31/10/1991,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0966-0844&volume=
Journal,Biology of the cell,0248-4900,1768-322X,,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/
Journal,Biology of the cell,0248-4900,1768-322X,1995,2004,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/02484900
Journal,Biomacromolecules,1525-7797,1526-4602,01/01/2000,,ACS Journals - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://pubs.acs.org/journals/bomaf6/index.html
Journal,Biomass & bioenergy,0961-9534,1873-2909,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/09619534
Journal,Biomaterials,0142-9612,1878-5905,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/01429612
Journal,BioMed Reports,,,,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Biomedica Research Journal,,,30/06/2011,,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Biomedical and environmental sciences,0895-3988,,2008,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/08953988
Journal,"Biomedical and Health Informatics, IEEE Journal of",2168-2194,,2013,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6221020
Journal,"Biomedical and Pharmaceutical Engineering, ICBPE, International Conference on",,,2006,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002019
Journal,Biomedical chromatography,0269-3879,1099-0801,1996,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0801
Journal,"Biomedical Circuits and Systems (BIOCAS), IEEE",,,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001670
Journal,Biomedical engineering,0006-3398,1573-8256,01/01/1967,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0006-3398&volume=
Journal,"Biomedical Engineering (ICBME), Iranian Conference of",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800276
Journal,"Biomedical Engineering and Computer Science (ICBECS), International Conference on",,,2010,2010,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1040040
Journal,"BioMedical Engineering and Informatics (BMEI), International Conference on",,,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001754
Journal,"Biomedical Engineering Conference, CIBEC, Cairo International",2156-6097,,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002634
Journal,"Biomedical Engineering Days, International",,,1992,1998,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000078
Journal,"Biomedical Engineering Meeting, BIYOMUT, National",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002777
Journal,"Biomedical Engineering, IEEE EMBS Asian-Pacific Conference on",,,2003,2003,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002225
Journal,"Biomedical Engineering, IEEE Reviews in",1937-3333,,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4664312
Journal,"Biomedical Engineering., Proceedings of a Special Symposium on Maturing Technologies and Emerging Horizons in",,,1988,1988,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001939
Journal,"Biomedical Image Analysis, IEEE Workshop on",,,1994,1998,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000079
Journal,"Biomedical Imaging, IEEE EMBS International Summer School on",,,2002,2002,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002148
Journal,"Biomedical Imaging, IEEE International Symposium on",1945-7928,,2002,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000080
Journal,"Biomedical Robotics and Biomechatronics (BioRob), IEEE/RAS-EMBS International Conference on",2155-1774,,2006,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002044
Journal,"Biomedical Science & Engineering Conference (BSEC), Annual ORNL",,,,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002995
Journal,"Biomedical Science & Engineering Conference (BSEC), Annual ORNL",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800015
Journal,Biomedical signal processing and control,1746-8094,1746-8108,2006,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/17468094
Journal,"BioMedical Visualization, MEDIVIS, International Conference",,,2008,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002424
Journal,"Biomedical Visualization, Proceedings.",,,1995,1995,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002317
Journal,Biomedicine (Taipei),,,2011,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/22118020
Journal,Biomedicine & pharmacotherapy,0753-3322,1950-6007,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/07533322
Journal,Biometals,0966-0844,1572-8773,1992,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0966-0844&volume=
Journal,Biometric technology today,0969-4765,1873-1880,2000,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/09694765
Journal,Biometrical journal,0323-3847,1521-4036,1998,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4036
Journal,Biometrics,0006-341X,1541-0420,1999,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1541-0420
Journal,"Biometrics and Kansei Engineering, ICBAKE, International Conference on",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002851
Journal,"Biometrics and Security Technologies, ISBAST, International Symposium on",,,2008,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001830
Journal,Biometrics Symposium,,,2006,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001497
Journal,"Biometrics, Identity and Security (BIdS), International Conference on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800087
Journal,"Biometrics: Theory, Applications, and Systems (BTAS), IEEE International Conference on",,,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001496
Journal,Biomolecular engineering,1389-0344,1878-559X,1999,2007,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/13890344
Journal,Bioorganic & medicinal chemistry,0968-0896,1464-3391,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/09680896
Journal,Bioorganic & medicinal chemistry letters,0960-894X,1464-3405,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/0960894X
Journal,Bioorganic chemistry,0045-2068,1090-2120,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00452068
